# Geant4 3D energy deposition grid (sparse, non-zero cells only)
# NEvents: 100000
# xy_bin_mm: 0.01  z_bin_um: 0.2
x_mm,y_mm,depth_um,edep_eV
0.0250,-0.0050,18.300,8.1667e+05
-0.0250,0.0050,35.100,2.8242e+05
-0.0150,0.0150,9.500,9.2269e+05
-0.0350,-0.0150,16.700,1.2847e+05
-0.0150,0.0150,9.300,1.1166e+06
-0.0350,-0.0150,16.500,1.1236e+05
-0.0150,0.0150,9.100,8.8274e+05
-0.0350,-0.0150,16.300,9.8477e+04
-0.0150,0.0150,8.900,8.9643e+05
-0.0150,0.0050,8.100,1.2820e+06
-0.0350,-0.0350,12.100,9.5471e+02
0.0050,0.0350,0.900,8.0625e+04
-0.0150,0.0050,8.300,1.4298e+06
-0.0350,-0.0350,12.300,3.8098e+02
0.0050,0.0350,1.100,8.1556e+04
-0.0150,0.0050,8.500,1.4070e+06
-0.0350,-0.0350,12.500,6.8994e+02
0.0050,0.0350,1.300,6.7418e+04
-0.0150,0.0050,8.700,1.3280e+06
-0.0350,-0.0350,12.700,5.3819e+03
0.0050,0.0350,1.500,7.7851e+04
-0.0150,0.0050,8.900,1.3218e+06
-0.0350,-0.0350,12.900,2.3803e+04
0.0050,0.0350,1.700,5.5355e+04
0.0250,0.0050,20.900,8.6651e+05
0.0050,-0.0250,28.100,6.9067e+05
-0.0250,0.0150,37.700,1.8400e+05
0.0250,0.0050,21.100,8.8357e+05
0.0050,-0.0250,28.300,6.6436e+05
-0.0250,0.0150,37.900,1.2454e+05
0.0250,0.0050,21.300,7.8958e+05
0.0050,-0.0250,28.500,6.1111e+05
-0.0250,0.0150,38.100,9.8297e+04
0.0250,0.0050,21.500,8.2083e+05
0.0050,-0.0250,28.700,6.5277e+05
-0.0250,0.0150,38.300,1.0144e+05
0.0250,0.0050,21.700,8.3193e+05
0.0050,-0.0250,28.900,6.4117e+05
-0.0250,0.0150,38.500,1.3978e+05
0.0250,0.0050,21.900,7.9939e+05
0.0050,-0.0250,29.100,6.7243e+05
-0.0250,0.0150,38.700,1.8118e+05
0.0250,0.0050,22.100,8.6591e+05
0.0050,-0.0250,29.300,6.8024e+05
-0.0250,0.0150,38.900,1.3175e+05
0.0250,0.0050,22.300,9.8130e+05
0.0050,-0.0250,29.500,6.9351e+05
-0.0250,0.0150,39.100,9.8705e+04
-0.0150,0.0150,7.900,8.7369e+05
-0.0250,0.0150,7.900,3.4534e+05
-0.0250,0.0250,7.900,2.0276e+05
-0.0250,0.0250,8.100,1.9136e+05
-0.0250,0.0250,8.300,2.2488e+05
0.0250,0.0150,33.300,2.3314e+05
0.0050,-0.0150,40.500,4.0963e+05
0.0250,0.0150,33.500,1.9051e+05
0.0050,-0.0150,40.700,3.7212e+05
0.0250,0.0150,33.700,2.5128e+05
0.0050,-0.0150,40.900,3.5305e+05
0.0250,0.0150,33.900,2.4309e+05
0.0050,-0.0150,41.100,3.8533e+05
0.0250,0.0150,34.100,2.3635e+05
0.0050,-0.0150,41.300,3.8005e+05
0.0250,0.0150,33.100,2.4226e+05
0.0050,-0.0150,40.300,4.5428e+05
-0.0150,0.0150,20.900,1.3836e+06
-0.0150,0.0050,59.100,3.8925e+02
0.0150,-0.0250,11.300,5.0077e+05
0.0350,0.0050,4.100,1.2371e+05
-0.0250,0.0250,19.700,1.9914e+05
0.0050,-0.0150,10.100,1.5887e+06
0.0250,0.0150,2.900,2.1048e+05
-0.0250,0.0250,19.500,2.0352e+05
0.0050,-0.0150,9.900,1.5189e+06
0.0250,0.0150,2.700,2.0021e+05
-0.0250,0.0250,19.300,2.1365e+05
0.0050,-0.0150,9.700,1.4187e+06
0.0250,0.0150,2.500,2.8595e+05
-0.0250,0.0250,19.100,1.8263e+05
0.0050,-0.0150,9.500,1.5541e+06
0.0250,0.0150,2.300,2.3326e+05
-0.0250,0.0050,16.900,9.0174e+05
-0.0050,0.0250,47.900,1.1391e+04
0.0250,-0.0050,0.100,1.7187e+05
-0.0050,0.0350,9.700,1.7181e+05
0.0050,-0.0350,7.300,1.8415e+05
-0.0250,0.0050,16.700,7.8874e+05
-0.0050,0.0350,9.500,2.1568e+05
0.0050,-0.0350,7.100,1.9409e+05
-0.0250,-0.0050,16.700,7.9996e+05
-0.0050,0.0250,9.500,7.3282e+05
-0.0250,-0.0050,16.500,7.5780e+05
-0.0050,0.0250,9.300,6.7231e+05
-0.0250,-0.0050,16.300,8.1289e+05
-0.0050,0.0250,9.100,6.2532e+05
-0.0250,-0.0050,16.100,8.2377e+05
-0.0050,0.0250,8.900,5.6357e+05
-0.0250,0.0050,15.300,7.3312e+05
-0.0050,0.0350,8.100,1.6510e+05
-0.0250,-0.0050,53.500,8.2869e+02
0.0050,-0.0350,5.700,1.8905e+05
-0.0250,0.0050,15.500,7.6956e+05
-0.0050,0.0350,8.300,1.8853e+05
-0.0250,-0.0050,53.700,8.7386e+02
0.0050,-0.0350,5.900,1.4167e+05
0.0250,0.0050,32.100,4.3665e+05
0.0050,-0.0250,39.300,1.2942e+05
0.0250,0.0050,32.300,4.2103e+05
0.0050,-0.0250,39.500,1.4680e+05
0.0250,0.0050,32.500,4.5360e+05
0.0050,-0.0250,39.700,1.7129e+05
0.0250,0.0050,32.700,5.0251e+05
0.0050,-0.0250,39.900,1.3294e+05
0.0250,0.0050,32.900,4.0717e+05
0.0050,-0.0250,40.100,1.4362e+05
0.0250,-0.0050,33.500,4.7796e+05
0.0250,-0.0050,33.300,4.7181e+05
0.0250,-0.0050,33.100,4.3267e+05
0.0250,-0.0050,32.900,5.7889e+05
0.0250,-0.0050,32.700,5.5975e+05
0.0250,-0.0050,32.500,4.7092e+05
0.0250,-0.0050,32.300,6.3877e+05
-0.0150,0.0050,60.700,2.8676e+02
0.0150,-0.0250,12.900,4.6491e+05
-0.0150,0.0150,22.500,1.3199e+06
-0.0250,0.0050,15.700,8.3122e+05
-0.0050,0.0350,8.500,1.6164e+05
-0.0250,-0.0050,53.900,2.9978e+03
0.0050,-0.0350,6.100,7.3065e+04
-0.0250,0.0050,15.900,7.8073e+05
-0.0050,0.0350,8.700,1.8942e+05
-0.0250,-0.0050,54.100,7.2839e+03
0.0050,-0.0350,6.300,1.5260e+05
-0.0250,0.0050,16.100,8.2223e+05
-0.0050,0.0350,8.900,2.1470e+05
0.0050,-0.0350,6.500,1.4910e+05
-0.0250,0.0050,16.300,8.2573e+05
-0.0050,0.0350,9.100,2.1768e+05
0.0050,-0.0350,6.700,1.2803e+05
-0.0250,0.0050,16.500,8.0094e+05
-0.0050,0.0350,9.300,1.9148e+05
0.0050,-0.0350,6.900,1.4720e+05
0.0250,-0.0150,28.100,3.2412e+05
-0.0050,0.0250,37.700,2.4381e+05
0.0250,-0.0150,27.900,4.1753e+05
-0.0050,0.0250,37.500,2.3822e+05
0.0250,-0.0150,27.700,4.1456e+05
-0.0050,0.0250,37.300,2.1047e+05
0.0250,-0.0150,27.500,4.0422e+05
-0.0050,0.0250,37.100,2.4733e+05
0.0250,-0.0150,27.300,4.0878e+05
-0.0050,0.0250,36.900,2.1997e+05
0.0250,-0.0150,27.100,4.0841e+05
-0.0050,0.0250,36.700,2.9697e+05
-0.0250,0.0150,11.300,4.7769e+05
-0.0250,0.0050,49.500,7.7650e+02
0.0050,-0.0250,1.700,3.1706e+05
-0.0250,0.0150,11.100,4.3547e+05
-0.0250,0.0050,49.300,6.7537e+03
0.0050,-0.0250,1.500,2.3591e+05
-0.0250,0.0150,10.900,4.6641e+05
-0.0250,0.0050,49.100,1.5481e+04
0.0050,-0.0250,1.300,2.2173e+05
-0.0250,0.0150,11.500,5.0672e+05
-0.0250,0.0050,49.700,8.1162e+02
0.0050,-0.0250,1.900,2.9698e+05
-0.0250,0.0150,11.700,5.6060e+05
-0.0250,0.0050,49.900,1.3485e+03
0.0050,-0.0250,2.100,3.1593e+05
-0.0250,0.0150,11.900,4.8709e+05
-0.0250,0.0050,50.100,1.6811e+03
0.0050,-0.0250,2.300,3.0415e+05
-0.0250,0.0150,12.100,5.0633e+05
-0.0250,0.0050,50.300,1.9899e+03
0.0050,-0.0250,2.500,3.3292e+05
-0.0350,0.0150,14.900,2.0219e+05
-0.0050,-0.0250,5.300,4.1681e+05
-0.0350,0.0150,15.100,1.6593e+05
-0.0050,-0.0250,5.500,4.5802e+05
-0.0350,0.0150,15.300,9.9608e+04
-0.0050,-0.0250,5.700,4.5027e+05
-0.0350,0.0150,15.500,1.4214e+05
-0.0050,-0.0250,5.900,5.0680e+05
0.0050,0.0150,39.100,6.2239e+05
0.0050,0.0150,38.900,6.1437e+05
0.0050,0.0150,38.700,6.1827e+05
0.0050,0.0150,38.500,5.7421e+05
0.0050,0.0150,38.300,5.8792e+05
0.0050,0.0150,38.100,7.1705e+05
0.0050,0.0150,37.900,6.6304e+05
-0.0150,0.0050,33.900,1.1633e+06
0.0050,0.0350,26.700,1.3952e+05
0.0350,-0.0050,17.100,2.0834e+05
-0.0150,0.0050,34.100,1.1368e+06
0.0050,0.0350,26.900,1.1567e+05
0.0350,-0.0050,17.300,1.7997e+05
-0.0150,0.0050,34.300,1.0858e+06
0.0050,0.0350,27.100,1.0391e+05
0.0350,-0.0050,17.500,2.0632e+05
-0.0150,0.0050,34.500,9.9864e+05
0.0050,0.0350,27.300,1.1023e+05
0.0350,-0.0050,17.700,2.3055e+05
-0.0150,0.0050,34.700,1.0508e+06
0.0050,0.0350,27.500,1.3512e+05
0.0350,-0.0050,17.900,2.2408e+05
-0.0150,0.0050,34.900,1.2393e+06
0.0050,0.0350,27.700,1.5461e+05
0.0350,-0.0050,18.100,1.9378e+05
-0.0150,0.0050,35.100,9.6860e+05
0.0050,0.0350,27.900,1.8377e+05
0.0350,-0.0050,18.300,1.9548e+05
-0.0150,0.0050,35.300,1.0320e+06
0.0050,0.0350,28.100,1.1857e+05
0.0350,-0.0050,18.500,2.2502e+05
-0.0150,0.0050,35.500,1.0096e+06
0.0050,0.0350,28.300,8.4448e+04
0.0350,-0.0050,18.700,1.9686e+05
-0.0150,0.0050,35.700,1.0181e+06
0.0050,0.0350,28.500,1.2023e+05
0.0350,-0.0050,18.900,2.0465e+05
-0.0150,0.0050,35.900,8.9792e+05
0.0050,0.0350,28.700,7.8048e+04
0.0350,-0.0050,19.100,1.6969e+05
-0.0150,0.0050,36.100,9.5352e+05
0.0050,0.0350,28.900,1.1511e+05
0.0350,-0.0050,19.300,1.4641e+05
-0.0150,0.0050,36.300,8.9022e+05
0.0050,0.0350,29.100,1.6261e+05
0.0350,-0.0050,19.500,1.9720e+05
-0.0150,0.0050,36.500,8.7831e+05
0.0050,0.0350,29.300,1.3509e+05
0.0350,-0.0050,19.700,2.3303e+05
-0.0150,0.0050,36.700,7.1860e+05
0.0050,0.0350,29.500,7.0404e+04
0.0350,-0.0050,19.900,1.8123e+05
0.0150,-0.0350,27.100,7.5110e+04
-0.0150,0.0050,37.900,6.1714e+05
0.0350,-0.0050,21.100,1.4157e+05
-0.0450,0.0350,2.900,1.4462e+03
0.0150,-0.0350,28.300,8.8045e+04
-0.0150,0.0050,38.100,7.1914e+05
0.0350,-0.0050,21.300,1.9116e+05
-0.0450,0.0350,3.100,2.1222e+03
0.0150,-0.0350,28.500,9.5800e+04
-0.0150,0.0050,38.300,6.6292e+05
-0.0450,0.0350,3.300,2.6637e+02
0.0150,-0.0350,28.700,6.0577e+04
-0.0150,0.0050,38.500,6.9780e+05
0.0150,-0.0350,28.900,9.3912e+04
-0.0150,0.0050,38.700,5.7633e+05
0.0150,-0.0350,29.100,1.3764e+05
-0.0150,0.0050,38.900,5.9564e+05
0.0150,-0.0350,29.300,8.2260e+04
-0.0150,0.0050,39.100,5.7617e+05
0.0150,-0.0350,29.500,7.0535e+04
-0.0150,0.0050,39.300,5.6857e+05
0.0150,-0.0350,29.700,4.6225e+04
-0.0150,0.0050,39.500,6.0542e+05
0.0150,-0.0350,29.900,7.1648e+04
-0.0150,0.0050,39.700,5.3042e+05
0.0150,-0.0350,30.100,7.2526e+04
-0.0150,0.0050,39.900,5.4904e+05
0.0150,-0.0350,30.300,8.0291e+04
0.0050,0.0350,32.700,4.0036e+04
-0.0150,0.0050,40.100,5.0069e+05
0.0150,-0.0350,30.500,4.1746e+04
0.0050,0.0350,32.900,5.4607e+04
-0.0150,0.0050,40.300,5.1816e+05
0.0050,0.0350,33.100,4.0139e+04
-0.0150,0.0050,40.500,5.4446e+05
0.0050,0.0350,33.300,3.2578e+04
-0.0150,0.0050,40.700,5.4962e+05
0.0050,0.0350,33.500,7.2137e+04
-0.0150,0.0050,40.900,4.8313e+05
0.0050,0.0350,33.700,7.1008e+04
-0.0150,0.0050,41.100,4.3487e+05
0.0050,0.0350,33.900,4.5641e+04
-0.0150,0.0050,41.300,3.3853e+05
0.0050,0.0350,34.100,2.5793e+04
-0.0150,0.0050,41.500,3.6725e+05
0.0050,0.0350,34.300,3.2627e+04
-0.0150,0.0050,41.700,3.0433e+05
0.0050,0.0350,34.500,5.2620e+04
-0.0150,0.0050,41.900,3.0633e+05
0.0050,0.0350,34.700,3.4756e+04
-0.0150,0.0050,42.100,3.2515e+05
0.0050,0.0350,34.900,3.1607e+04
-0.0150,0.0050,42.300,3.1385e+05
0.0050,0.0350,35.100,2.0820e+04
-0.0150,0.0050,42.500,3.7919e+05
0.0050,0.0350,35.300,3.0251e+04
-0.0150,0.0050,42.700,3.6326e+05
0.0050,0.0350,35.500,4.3640e+04
-0.0150,0.0050,42.900,3.6505e+05
0.0050,0.0350,35.700,5.5039e+04
-0.0150,0.0050,43.100,3.2341e+05
0.0050,0.0350,35.900,5.5860e+04
-0.0150,0.0050,43.300,3.3763e+05
0.0050,0.0350,36.100,5.4642e+04
-0.0150,0.0050,43.500,3.3455e+05
0.0050,0.0350,36.300,7.5283e+04
-0.0150,0.0050,43.700,3.1214e+05
0.0050,0.0350,36.500,5.6597e+04
-0.0150,0.0050,43.900,3.1535e+05
0.0050,0.0350,36.700,3.0749e+04
-0.0150,0.0050,44.100,2.1441e+05
0.0050,0.0350,36.900,4.6484e+04
-0.0150,0.0050,44.300,2.0402e+05
0.0050,0.0350,37.100,3.4184e+04
-0.0150,0.0050,44.500,1.9887e+05
0.0050,0.0350,37.300,4.5628e+04
-0.0150,0.0050,44.700,2.4524e+05
0.0050,0.0350,37.500,2.9459e+04
-0.0150,0.0050,44.900,2.2683e+05
0.0050,0.0350,37.700,2.6738e+04
-0.0150,0.0050,45.100,1.5568e+05
-0.1050,-0.0750,108.100,1.9764e+03
0.0050,0.0350,37.900,2.5305e+04
-0.0150,0.0050,45.300,1.4862e+05
-0.1050,-0.0750,108.300,9.6578e+02
0.0050,0.0350,38.100,2.6219e+04
-0.0150,0.0050,45.500,1.2550e+05
-0.1050,-0.0750,108.500,4.1008e+03
0.0050,0.0350,38.300,2.5958e+04
-0.0150,-0.0050,45.500,1.5574e+05
0.0050,0.0250,38.300,2.3811e+05
-0.0150,-0.0050,45.700,1.6761e+05
0.0050,0.0250,38.500,2.2082e+05
-0.0150,-0.0050,45.900,1.8012e+05
0.0050,0.0250,38.700,2.1503e+05
-0.0150,-0.0050,46.100,1.7666e+05
0.0050,0.0250,38.900,1.7860e+05
-0.0150,-0.0050,46.300,1.5225e+05
0.0050,0.0250,39.100,1.7480e+05
-0.0150,-0.0050,46.500,1.9586e+05
0.0050,0.0250,39.300,1.6247e+05
-0.0150,-0.0050,46.700,1.4814e+05
0.0050,0.0250,39.500,1.3070e+05
-0.0150,-0.0050,46.900,1.2379e+05
0.0050,0.0250,39.700,1.3897e+05
-0.0150,-0.0050,47.100,1.1317e+05
0.0050,0.0250,39.900,1.2322e+05
-0.0150,-0.0050,47.300,1.3069e+05
0.0050,0.0250,40.100,1.3483e+05
-0.0150,-0.0050,47.500,9.0002e+04
0.0050,0.0250,40.300,1.2716e+05
-0.0150,-0.0050,47.700,8.9366e+04
0.0050,0.0250,40.500,1.2626e+05
0.0050,0.0050,43.300,5.1722e+05
0.0050,0.0050,43.500,5.1613e+05
0.0050,0.0050,43.700,5.1369e+05
0.0050,0.0050,43.900,3.9542e+05
0.0050,0.0050,44.100,4.6742e+05
-0.0350,-0.0050,18.300,2.3311e+05
-0.0150,0.0150,49.300,5.0159e+03
0.0150,-0.0150,1.500,4.3788e+05
-0.0150,0.0250,11.100,4.3954e+05
-0.0350,-0.0050,18.100,2.0153e+05
-0.0150,0.0150,49.100,9.0690e+03
0.0150,-0.0150,1.300,4.4987e+05
-0.0150,0.0250,10.900,4.8728e+05
-0.0350,-0.0050,17.900,1.8474e+05
-0.0150,0.0150,48.900,1.5424e+04
0.0150,-0.0150,1.100,3.7231e+05
-0.0150,0.0250,10.700,4.4592e+05
-0.0350,-0.0050,18.500,2.4115e+05
-0.0150,0.0150,49.500,3.5491e+04
0.0150,-0.0150,1.700,4.2041e+05
-0.0150,0.0250,11.300,4.9020e+05
-0.0350,-0.0050,18.700,2.3491e+05
-0.0150,0.0250,11.500,4.7539e+05
-0.0150,0.0150,49.700,1.7005e+04
0.0150,-0.0150,1.900,4.7247e+05
-0.0350,-0.0050,18.900,1.8836e+05
-0.0150,0.0250,11.700,5.6774e+05
-0.0150,0.0150,49.900,1.4979e+04
0.0150,-0.0150,2.100,4.4652e+05
-0.0350,-0.0050,19.100,1.7206e+05
-0.0150,0.0250,11.900,5.2932e+05
-0.0150,0.0150,50.100,1.1303e+04
0.0150,-0.0150,2.300,4.8812e+05
-0.0350,-0.0050,19.300,1.9089e+05
-0.0150,0.0250,12.100,5.1871e+05
-0.0150,0.0150,50.300,1.1159e+04
0.0150,-0.0150,2.500,5.6541e+05
-0.0350,-0.0050,19.500,1.9758e+05
-0.0150,0.0250,12.300,5.3001e+05
-0.0150,0.0150,50.500,6.5164e+03
0.0150,-0.0150,2.700,5.5824e+05
-0.0350,-0.0050,19.900,2.1398e+05
-0.0150,0.0250,12.700,4.7136e+05
-0.0150,0.0150,50.900,1.3817e+04
0.0150,-0.0150,3.100,4.7287e+05
-0.0350,-0.0050,19.700,2.0958e+05
-0.0150,0.0250,12.500,5.2850e+05
-0.0150,0.0150,50.700,2.0729e+04
0.0150,-0.0150,2.900,5.7962e+05
0.0150,0.0050,1.100,4.3871e+05
-0.0050,-0.0250,8.300,5.7389e+05
-0.0350,0.0150,17.900,9.5112e+04
-0.0250,-0.0050,9.100,6.1059e+05
-0.0050,0.0250,1.900,3.0411e+05
-0.0250,-0.0050,9.300,5.5899e+05
-0.0050,0.0250,2.100,2.4972e+05
-0.0250,-0.0050,9.500,5.0478e+05
-0.0050,0.0250,2.300,2.7921e+05
-0.0250,-0.0050,9.700,5.9195e+05
-0.0050,0.0250,2.500,2.8891e+05
-0.0250,-0.0050,9.900,5.8818e+05
-0.0050,0.0250,2.700,3.2997e+05
-0.0250,-0.0050,10.100,6.6304e+05
-0.0050,0.0250,2.900,3.2935e+05
-0.0250,-0.0050,10.300,6.2896e+05
-0.0050,0.0250,3.100,3.3289e+05
-0.0250,-0.0050,10.500,6.1129e+05
-0.0050,0.0250,3.300,4.0623e+05
-0.0250,-0.0050,11.100,6.3068e+05
-0.0050,0.0250,3.900,4.5225e+05
-0.0250,-0.0050,11.300,8.0848e+05
-0.0050,0.0250,4.100,4.4083e+05
-0.0250,-0.0050,11.500,6.7453e+05
-0.0050,0.0250,4.300,4.5940e+05
-0.0250,-0.0050,11.700,6.7809e+05
-0.0050,0.0250,4.500,4.3745e+05
-0.0250,-0.0050,11.900,6.3586e+05
-0.0050,0.0250,4.700,4.8132e+05
-0.0250,-0.0050,12.100,7.1620e+05
-0.0050,0.0250,4.900,5.3052e+05
-0.0250,-0.0050,12.300,6.7452e+05
-0.0050,0.0250,5.100,4.9576e+05
0.0050,-0.0050,39.700,8.8517e+05
0.0250,0.0250,32.500,9.6211e+04
0.0050,-0.0050,39.900,9.7967e+05
0.0250,0.0250,32.700,9.3653e+04
-0.0050,0.0150,7.300,1.1822e+06
-0.0250,-0.0150,14.500,4.8159e+05
-0.0050,0.0150,7.100,9.9267e+05
-0.0250,-0.0150,14.300,5.2814e+05
-0.0050,0.0150,6.900,1.0950e+06
-0.0250,-0.0150,14.100,5.5970e+05
-0.0050,0.0150,6.700,9.3200e+05
-0.0250,-0.0150,13.900,5.8273e+05
-0.0050,0.0150,6.500,9.3019e+05
-0.0250,-0.0150,13.700,5.9601e+05
-0.0050,0.0250,1.700,2.7248e+05
-0.0250,-0.0050,8.900,5.2297e+05
-0.0150,0.0250,4.300,3.5553e+05
-0.0350,-0.0050,11.500,2.1775e+05
-0.0150,0.0250,4.500,3.1274e+05
-0.0350,-0.0050,11.700,2.0899e+05
-0.0150,0.0250,4.700,3.5535e+05
-0.0150,0.0250,4.900,3.6700e+05
-0.0150,0.0250,5.100,3.8859e+05
-0.0150,0.0250,5.300,4.1494e+05
-0.0150,0.0250,5.500,3.9479e+05
-0.0150,0.0250,5.700,4.2159e+05
-0.0150,0.0250,5.900,3.9509e+05
-0.0150,0.0250,6.100,4.6189e+05
-0.0150,0.0250,6.300,4.0732e+05
-0.0150,0.0250,6.500,3.9866e+05
-0.0050,0.0150,10.300,1.8080e+06
-0.0250,-0.0150,17.500,4.9496e+05
-0.0050,0.0150,10.100,1.6290e+06
-0.0250,-0.0150,17.300,5.6265e+05
-0.0050,0.0150,1.500,4.7716e+05
-0.0050,0.0150,1.300,4.3801e+05
-0.0050,0.0150,1.100,5.0175e+05
-0.0650,0.0750,96.500,2.5698e+03
-0.0050,0.0150,0.900,4.3351e+05
-0.0650,0.0750,96.300,6.1768e+03
-0.0050,0.0150,0.700,4.0265e+05
-0.0050,0.0150,0.500,3.6666e+05
-0.0050,0.0150,0.300,2.6692e+05
-0.0250,-0.0150,7.500,3.7635e+05
-0.0050,0.0150,0.100,3.3075e+05
-0.0250,-0.0150,7.300,3.8518e+05
-0.0150,0.0150,52.700,8.2529e+03
0.0150,-0.0150,4.900,7.0907e+05
-0.0150,0.0250,14.500,5.4882e+05
-0.0350,-0.0050,21.700,1.5788e+05
-0.0150,0.0150,52.500,4.5338e+03
0.0150,-0.0150,4.700,6.8488e+05
-0.0150,0.0250,14.300,6.1887e+05
-0.0350,-0.0050,21.500,1.9112e+05
-0.0150,0.0150,52.300,1.6336e+03
0.0150,-0.0150,4.500,6.6679e+05
-0.0150,0.0250,14.100,6.4655e+05
-0.0350,-0.0050,21.300,1.7300e+05
-0.0050,0.0150,35.300,8.8460e+05
0.0250,-0.0250,25.700,2.4685e+05
-0.0050,0.0150,35.500,8.3743e+05
0.0250,-0.0250,25.900,1.7013e+05
-0.0050,0.0150,35.700,8.9333e+05
0.0250,-0.0250,26.100,1.3243e+05
-0.0050,0.0250,35.900,3.5623e+05
0.0250,-0.0150,26.300,4.2548e+05
-0.0050,0.0250,36.100,3.0179e+05
0.0250,-0.0150,26.500,4.2908e+05
-0.0050,0.0250,36.300,3.1630e+05
0.0250,-0.0150,26.700,4.0869e+05
-0.0050,0.0250,36.500,3.2011e+05
0.0250,-0.0150,26.900,4.0944e+05
0.0050,0.0250,38.100,1.8501e+05
-0.0150,-0.0050,45.300,1.9673e+05
0.0050,0.0250,37.900,2.1265e+05
0.0050,0.0250,37.700,2.0492e+05
0.0050,0.0250,37.500,2.7531e+05
0.0050,0.0250,37.300,2.4032e+05
0.0050,0.0250,37.100,2.5082e+05
0.0050,0.0250,36.900,2.3694e+05
0.0050,0.0250,36.700,2.9702e+05
0.0050,0.0250,36.500,2.9259e+05
0.0050,0.0250,36.300,2.5312e+05
-0.0150,-0.0050,43.500,2.5937e+05
-0.0150,0.0150,7.500,9.3514e+05
-0.0150,0.0150,7.700,8.3909e+05
-0.0150,0.0250,12.900,4.9488e+05
-0.0350,-0.0050,20.100,2.3200e+05
-0.0150,0.0150,51.100,2.2919e+04
0.0150,-0.0150,3.300,5.2398e+05
-0.0150,0.0250,13.100,4.6244e+05
-0.0350,-0.0050,20.300,1.9389e+05
-0.0150,0.0150,51.300,1.7159e+04
0.0150,-0.0150,3.500,5.5906e+05
-0.0950,-0.1150,35.700,1.0801e+04
-0.0150,0.0250,13.300,5.4538e+05
-0.0350,-0.0050,20.500,1.6944e+05
-0.0150,0.0150,51.500,8.9036e+03
0.0150,-0.0150,3.700,5.3470e+05
-0.0950,-0.1150,35.900,1.6013e+03
-0.0150,0.0250,13.500,4.9795e+05
-0.0350,-0.0050,20.700,1.8768e+05
-0.0150,0.0150,51.700,8.9503e+02
0.0150,-0.0150,3.900,5.6112e+05
-0.0150,0.0250,13.700,5.4924e+05
-0.0350,-0.0050,20.900,1.9073e+05
-0.0150,0.0150,51.900,1.1856e+03
0.0150,-0.0150,4.100,5.0501e+05
-0.0050,0.0150,35.900,7.6404e+05
0.0250,-0.0250,26.300,1.3594e+05
-0.0050,0.0150,36.100,7.6660e+05
0.0250,-0.0250,26.500,1.2436e+05
-0.0050,0.0150,36.300,7.4632e+05
0.0250,-0.0250,26.700,1.3189e+05
-0.0250,-0.0150,3.100,2.9059e+05
-0.0250,-0.0150,3.300,2.5885e+05
-0.0250,-0.0150,3.500,2.3897e+05
-0.0250,-0.0150,3.700,2.1105e+05
-0.0250,-0.0150,3.900,3.0752e+05
-0.0250,-0.0150,4.100,2.5237e+05
-0.0250,-0.0150,4.300,2.5396e+05
-0.0250,0.0050,7.100,4.6084e+05
-0.0250,0.0050,6.900,5.3233e+05
-0.0250,0.0050,6.700,5.0336e+05
-0.0250,0.0050,6.500,5.1729e+05
-0.0250,0.0050,1.500,2.5960e+05
-0.0250,0.0050,1.300,2.0736e+05
-0.0250,0.0050,1.100,2.7634e+05
-0.0250,0.0050,0.900,2.0757e+05
-0.0250,0.0050,0.700,2.4282e+05
-0.0250,0.0050,0.500,1.6641e+05
-0.0250,0.0050,0.300,1.8920e+05
-0.0250,0.0050,0.100,1.7318e+05
0.0150,-0.0150,40.500,2.7272e+05
0.0150,-0.0150,40.700,2.3334e+05
0.0150,-0.0150,40.900,2.1431e+05
0.0150,-0.0150,41.100,2.1773e+05
0.0150,-0.0150,41.300,2.5297e+05
0.0150,-0.0150,41.500,2.0706e+05
0.0150,-0.0150,41.700,1.9737e+05
0.0150,-0.0150,41.900,2.1043e+05
0.0150,-0.0150,42.100,1.8285e+05
0.0150,-0.0150,42.300,1.5881e+05
0.0150,-0.0150,42.500,1.3830e+05
0.0150,-0.0150,42.700,2.0172e+05
0.0150,-0.0150,42.900,1.3761e+05
0.0150,-0.0150,43.100,2.0397e+05
0.0150,-0.0150,43.300,1.3909e+05
0.0150,-0.0150,43.500,1.1201e+05
0.0150,-0.0150,43.700,1.0231e+05
0.0150,-0.0150,43.900,7.2257e+04
0.0150,-0.0150,44.100,8.9966e+04
0.0150,-0.0150,44.300,1.0387e+05
0.0150,-0.0150,44.500,1.0992e+05
0.0150,-0.0150,44.700,7.9307e+04
0.0150,-0.0150,44.900,9.0993e+04
0.0150,-0.0150,45.100,8.7952e+04
0.0250,-0.0150,45.100,1.5805e+04
0.0250,-0.0150,45.300,1.2666e+04
0.0250,-0.0150,45.500,1.0987e+04
0.0250,-0.0150,45.700,1.2515e+04
0.0250,-0.0150,45.900,5.0875e+04
0.0250,-0.0150,46.100,2.4477e+04
0.0250,-0.0150,46.300,2.1309e+04
0.0250,-0.0150,46.500,1.3135e+04
0.0250,-0.0150,46.700,2.2682e+04
0.0250,-0.0150,46.900,4.8712e+04
0.0250,-0.0150,47.100,2.1031e+04
0.0250,-0.0150,47.300,1.5887e+04
0.0250,-0.0150,47.500,1.1668e+04
0.0250,-0.0150,47.700,2.0109e+04
0.0250,-0.0150,47.900,9.8494e+03
0.0150,-0.0050,39.300,5.8664e+05
0.0150,-0.0050,39.500,5.8630e+05
0.0150,-0.0050,39.700,5.6073e+05
