x_um,depth_um,optical_generation_cm^-3_s^-1
-29.300000000009646,4.700000000000001,27139266297793.504
-29.300000000009646,5.1,28289226138216.47
-29.300000000009646,7.5,188940332878271.78
-29.300000000009646,8.100000000000001,81203132085210.64
-29.300000000009646,10.9,80298335608640.67
-29.300000000009646,11.700000000000001,135889727590232.36
-29.300000000009646,13.5,221402748096942.5
-29.300000000009646,16.1,199012110584761.97
-29.300000000009646,16.700000000000003,239843139465889.6
-29.300000000009646,19.300000000000004,388621332574361.4
-29.300000000009646,21.9,157743818681318.62
-29.300000000009646,22.700000000000003,118630847861532.64
-29.300000000009646,23.1,182950254585186.47
-29.300000000009646,23.9,323515995089195.2
-29.300000000009646,24.300000000000004,165085468745477.47
-29.300000000009646,29.1,119215649089716.2
-29.300000000009646,29.300000000000004,108841242438421.94
-29.300000000009646,36.1,260698924374571.8
-29.100000000009658,0.1,91984109229225.53
-29.100000000009658,0.30000000000000004,62947694864398.09
-29.100000000009658,0.7000000000000001,119294717025731.05
-29.100000000009658,1.1,36920897090179.34
-29.100000000009658,1.7000000000000002,36724772429063.46
-29.100000000009658,2.3000000000000003,324563867596407.0
-29.100000000009658,2.7,68851288362646.99
-29.100000000009658,2.9000000000000004,78650315608447.72
-29.100000000009658,3.9000000000000004,41919694111858.28
-29.100000000009658,4.300000000000001,462002226263639.6
