cathode TotalCurrent(10um_0.5V_Nt0n67_des) X,cathode TotalCurrent(10um_0.5V_Nt0n67_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) X,cathode TotalCurrent(10um_0.5V_Nt1e11n160_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) X,cathode TotalCurrent(10um_0.5V_Nt1e12n173_des) Y,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) X,cathode TotalCurrent(10um_0.5V_Nt1e13n186_des) Y,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) X,cathode TotalCurrent(10um_0.5V_Nt5e13n199_des) Y,cathode TotalCurrent(20um_2V_Nt0n70_des) X,cathode TotalCurrent(20um_2V_Nt0n70_des) Y,cathode TotalCurrent(20um_2V_Nt1e11n161_des) X,cathode TotalCurrent(20um_2V_Nt1e11n161_des) Y,cathode TotalCurrent(20um_2V_Nt1e12n174_des) X,cathode TotalCurrent(20um_2V_Nt1e12n174_des) Y,cathode TotalCurrent(20um_2V_Nt1e13n187_des) X,cathode TotalCurrent(20um_2V_Nt1e13n187_des) Y,cathode TotalCurrent(20um_2V_Nt5e13n200_des) X,cathode TotalCurrent(20um_2V_Nt5e13n200_des) Y,cathode TotalCurrent(30um_5V_Nt0n56_des) X,cathode TotalCurrent(30um_5V_Nt0n56_des) Y,cathode TotalCurrent(30um_5V_Nt1e11n162_des) X,cathode TotalCurrent(30um_5V_Nt1e11n162_des) Y,cathode TotalCurrent(30um_5V_Nt1e12n175_des) X,cathode TotalCurrent(30um_5V_Nt1e12n175_des) Y,cathode TotalCurrent(30um_5V_Nt1e13n188_des) X,cathode TotalCurrent(30um_5V_Nt1e13n188_des) Y,cathode TotalCurrent(30um_5V_Nt5e13n201_des) X,cathode TotalCurrent(30um_5V_Nt5e13n201_des) Y,cathode TotalCurrent(40um_8V_Nt0n77_des) X,cathode TotalCurrent(40um_8V_Nt0n77_des) Y,cathode TotalCurrent(40um_8V_Nt1e11n163_des) X,cathode TotalCurrent(40um_8V_Nt1e11n163_des) Y,cathode TotalCurrent(40um_8V_Nt1e12n176_des) X,cathode TotalCurrent(40um_8V_Nt1e12n176_des) Y,cathode TotalCurrent(40um_8V_Nt1e13n189_des) X,cathode TotalCurrent(40um_8V_Nt1e13n189_des) Y,cathode TotalCurrent(40um_8V_Nt5e13n202_des) X,cathode TotalCurrent(40um_8V_Nt5e13n202_des) Y,cathode TotalCurrent(50um_13V_Nt0n81_des) X,cathode TotalCurrent(50um_13V_Nt0n81_des) Y,cathode TotalCurrent(50um_13V_Nt1e11n164_des) X,cathode TotalCurrent(50um_13V_Nt1e11n164_des) Y,cathode TotalCurrent(50um_13V_Nt1e12n177_des) X,cathode TotalCurrent(50um_13V_Nt1e12n177_des) Y,cathode TotalCurrent(50um_13V_Nt1e13n190_des) X,cathode TotalCurrent(50um_13V_Nt1e13n190_des) Y,cathode TotalCurrent(50um_13V_Nt5e13n203_des) X,cathode TotalCurrent(50um_13V_Nt5e13n203_des) Y,cathode TotalCurrent(60um_19V_Nt0n59_des) X,cathode TotalCurrent(60um_19V_Nt0n59_des) Y,cathode TotalCurrent(60um_19V_Nt1e11n165_des) X,cathode TotalCurrent(60um_19V_Nt1e11n165_des) Y,cathode TotalCurrent(60um_19V_Nt1e12n178_des) X,cathode TotalCurrent(60um_19V_Nt1e12n178_des) Y,cathode TotalCurrent(60um_19V_Nt1e13n191_des) X,cathode TotalCurrent(60um_19V_Nt1e13n191_des) Y,cathode TotalCurrent(60um_19V_Nt5e13n204_des) X,cathode TotalCurrent(60um_19V_Nt5e13n204_des) Y,cathode TotalCurrent(70um_26V_Nt0n60_des) X,cathode TotalCurrent(70um_26V_Nt0n60_des) Y,cathode TotalCurrent(70um_26V_Nt1e11n166_des) X,cathode TotalCurrent(70um_26V_Nt1e11n166_des) Y,cathode TotalCurrent(70um_26V_Nt1e12n179_des) X,cathode TotalCurrent(70um_26V_Nt1e12n179_des) Y,cathode TotalCurrent(70um_26V_Nt1e13n192_des) X,cathode TotalCurrent(70um_26V_Nt1e13n192_des) Y,cathode TotalCurrent(70um_26V_Nt5e13n205_des) X,cathode TotalCurrent(70um_26V_Nt5e13n205_des) Y,cathode TotalCurrent(80um_33V_Nt0n61_des) X,cathode TotalCurrent(80um_33V_Nt0n61_des) Y,cathode TotalCurrent(80um_33V_Nt1e11n167_des) X,cathode TotalCurrent(80um_33V_Nt1e11n167_des) Y,cathode TotalCurrent(80um_33V_Nt1e12n180_des) X,cathode TotalCurrent(80um_33V_Nt1e12n180_des) Y,cathode TotalCurrent(80um_33V_Nt1e13n193_des) X,cathode TotalCurrent(80um_33V_Nt1e13n193_des) Y,cathode TotalCurrent(80um_33V_Nt5e13n206_des) X,cathode TotalCurrent(80um_33V_Nt5e13n206_des) Y,cathode TotalCurrent(90um_42V_Nt0n62_des) X,cathode TotalCurrent(90um_42V_Nt0n62_des) Y,cathode TotalCurrent(90um_42V_Nt1e11n168_des) X,cathode TotalCurrent(90um_42V_Nt1e11n168_des) Y,cathode TotalCurrent(90um_42V_Nt1e12n181_des) X,cathode TotalCurrent(90um_42V_Nt1e12n181_des) Y,cathode TotalCurrent(90um_42V_Nt1e13n194_des) X,cathode TotalCurrent(90um_42V_Nt1e13n194_des) Y,cathode TotalCurrent(90um_42V_Nt5e13n207_des) X,cathode TotalCurrent(90um_42V_Nt5e13n207_des) Y,cathode TotalCurrent(100um_52V_Nt0n63_des) X,cathode TotalCurrent(100um_52V_Nt0n63_des) Y,cathode TotalCurrent(100um_52V_Nt1e11n169_des) X,cathode TotalCurrent(100um_52V_Nt1e11n169_des) Y,cathode TotalCurrent(100um_52V_Nt1e12n182_des) X,cathode TotalCurrent(100um_52V_Nt1e12n182_des) Y,cathode TotalCurrent(100um_52V_Nt1e13n195_des) X,cathode TotalCurrent(100um_52V_Nt1e13n195_des) Y
6.2113196e-09,5.562591e-12,6.2113196e-09,5.578636e-12,6.2113196e-09,5.7280127e-12,6.2113196e-09,7.7071916e-12,6.2113196e-09,2.7876632e-11,6.2113196e-09,1.4661808e-10,6.2113196e-09,1.4646694e-10,6.2113196e-09,1.4510657e-10,6.2113196e-09,1.326534e-10,6.2113196e-09,1.0627866e-10,6.2113196e-09,1.2951266e-10,6.2113196e-09,1.2914549e-10,6.2113196e-09,1.2580987e-10,6.2113196e-09,9.6301495e-11,6.2113196e-09,2.8102441e-10,6.2113196e-09,1.0574528e-10,6.2113196e-09,1.0535012e-10,6.2113196e-09,1.0181266e-10,6.2113196e-09,1.5653426e-10,6.2113196e-09,1.5444763e-10,6.2113196e-09,8.4466086e-11,6.2113196e-09,8.4108168e-11,6.2113196e-09,8.099418e-11,6.2113196e-09,3.0594085e-10,6.2113196e-09,1.1874587e-10,6.2113196e-09,6.6163606e-11,6.2113196e-09,6.5848174e-11,6.2113196e-09,6.3557104e-11,6.2113196e-09,1.9450661e-10,6.2113196e-09,9.7841595e-11,6.2113196e-09,5.0475775e-11,6.2113196e-09,5.0206462e-11,6.2113196e-09,4.9826487e-11,6.2113196e-09,1.2703033e-10,6.2113196e-09,8.2206294e-11,6.2113196e-09,3.965402e-11,6.2113196e-09,3.96545e-11,6.2113196e-09,5.4239616e-11,6.2113196e-09,1.0249503e-10,6.2113196e-09,7.0615038e-11,6.2113196e-09,3.0461963e-11,6.2113196e-09,3.0813782e-11,6.2113196e-09,6.030989e-11,6.2113196e-09,8.799963e-11,6.2113196e-09,6.1566054e-11,6.2113196e-09,2.3890181e-11,6.2113196e-09,2.4860566e-11,6.2113196e-09,7.0800039e-11,6.2113196e-09,7.7106941e-11
6.2613196e-09,4.8523461e-12,6.2613196e-09,4.8666849e-12,6.2613196e-09,5.0000792e-12,6.2613196e-09,6.7812894e-12,6.2613196e-09,2.5517359e-11,6.2613196e-09,1.4423322e-10,6.2613196e-09,1.4409059e-10,6.2613196e-09,1.4280767e-10,6.2613196e-09,1.3101768e-10,6.2613196e-09,1.0537542e-10,6.2613196e-09,1.2768288e-10,6.2613196e-09,1.2731984e-10,6.2613196e-09,1.2402426e-10,6.2613196e-09,9.4993789e-11,6.2613196e-09,2.7681368e-10,6.2613196e-09,1.0419061e-10,6.2613196e-09,1.03797e-10,6.2613196e-09,1.002764e-10,6.2613196e-09,1.4935421e-10,6.2613196e-09,1.5299583e-10,6.2613196e-09,8.301022e-11,6.2613196e-09,8.2653998e-11,6.2613196e-09,7.9546804e-11,6.2613196e-09,3.0133396e-10,6.2613196e-09,1.1734164e-10,6.2613196e-09,6.4839113e-11,6.2613196e-09,6.4524717e-11,6.2613196e-09,6.216296e-11,6.2613196e-09,1.9350939e-10,6.2613196e-09,9.6607277e-11,6.2613196e-09,4.9310112e-11,6.2613196e-09,4.9039898e-11,6.2613196e-09,4.8322752e-11,6.2613196e-09,1.2523156e-10,6.2613196e-09,8.1146614e-11,6.2613196e-09,3.8541363e-11,6.2613196e-09,3.8490595e-11,6.2613196e-09,5.1119066e-11,6.2613196e-09,1.0060509e-10,6.2613196e-09,6.9673186e-11,6.2613196e-09,2.9369113e-11,6.2613196e-09,2.960775e-11,6.2613196e-09,5.6126098e-11,6.2613196e-09,8.6275123e-11,6.2613196e-09,6.072337e-11,6.2613196e-09,2.2715914e-11,6.2613196e-09,2.3475183e-11,6.2613196e-09,6.5866398e-11,6.2613196e-09,7.5554886e-11
6.3113196e-09,4.2237818e-12,6.3113196e-09,4.2366989e-12,6.3113196e-09,4.356062e-12,6.3113196e-09,5.9550429e-12,6.3113196e-09,2.3319251e-11,6.3113196e-09,1.4188146e-10,6.3113196e-09,1.4174797e-10,6.3113196e-09,1.4054215e-10,6.3113196e-09,1.2940921e-10,6.3113196e-09,1.0448588e-10,6.3113196e-09,1.2588253e-10,6.3113196e-09,1.2552327e-10,6.3113196e-09,1.2226882e-10,6.3113196e-09,9.3719689e-11,6.3113196e-09,2.7262e-10,6.3113196e-09,1.0266361e-10,6.3113196e-09,1.0227187e-10,6.3113196e-09,9.8768959e-11,6.3113196e-09,1.4257267e-10,6.3113196e-09,1.5159267e-10,6.3113196e-09,8.1583772e-11,6.3113196e-09,8.1228723e-11,6.3113196e-09,7.8131963e-11,6.3113196e-09,2.9664366e-10,6.3113196e-09,1.1597587e-10,6.3113196e-09,6.3546212e-11,6.3113196e-09,6.3233381e-11,6.3113196e-09,6.0822341e-11,6.3113196e-09,1.9257541e-10,6.3113196e-09,9.5408583e-11,6.3113196e-09,4.8177701e-11,6.3113196e-09,4.7907802e-11,6.3113196e-09,4.6920335e-11,6.3113196e-09,1.2351728e-10,6.3113196e-09,8.0117594e-11,6.3113196e-09,3.7484594e-11,6.3113196e-09,3.7393436e-11,6.3113196e-09,4.8272619e-11,6.3113196e-09,9.8785286e-11,6.3113196e-09,6.87601e-11,6.3113196e-09,2.8357112e-11,6.3113196e-09,2.8504158e-11,6.3113196e-09,5.2267788e-11,6.3113196e-09,8.461682e-11,6.3113196e-09,5.9907361e-11,6.3113196e-09,2.1664188e-11,6.3113196e-09,2.2245947e-11,6.3113196e-09,6.1247649e-11,6.3113196e-09,7.406384e-11
6.3613196e-09,3.6697492e-12,6.3613196e-09,3.6811446e-12,6.3613196e-09,3.7872006e-12,6.3613196e-09,5.2191038e-12,6.3613196e-09,2.1275845e-11,6.3613196e-09,1.3956102e-10,6.3613196e-09,1.3943585e-10,6.3613196e-09,1.3830797e-10,6.3613196e-09,1.2782629e-10,6.3613196e-09,1.0360759e-10,6.3613196e-09,1.2411077e-10,6.3613196e-09,1.2375712e-10,6.3613196e-09,1.2054414e-10,6.3613196e-09,9.2479685e-11,6.3613196e-09,2.6844588e-10,6.3613196e-09,1.0116341e-10,6.3613196e-09,1.0077354e-10,6.3613196e-09,9.7289113e-11,6.3613196e-09,1.3617335e-10,6.3613196e-09,1.5023627e-10,6.3613196e-09,8.0185299e-11,6.3613196e-09,7.983217e-11,6.3613196e-09,7.6748366e-11,6.3613196e-09,2.918775e-10,6.3613196e-09,1.1464693e-10,6.3613196e-09,6.2284198e-11,6.3613196e-09,6.1973315e-11,6.3613196e-09,5.9529734e-11,6.3613196e-09,1.9169838e-10,6.3613196e-09,9.4243575e-11,6.3613196e-09,4.7077154e-11,6.3613196e-09,4.6808431e-11,6.3613196e-09,4.5605836e-11,6.3613196e-09,1.2188389e-10,6.3613196e-09,7.9117985e-11,6.3613196e-09,3.6475786e-11,6.3613196e-09,3.6353855e-11,6.3613196e-09,4.5675001e-11,6.3613196e-09,9.7032635e-11,6.3613196e-09,6.7874248e-11,6.3613196e-09,2.7412801e-11,6.3613196e-09,2.7486019e-11,6.3613196e-09,4.8714245e-11,6.3613196e-09,8.3020947e-11,6.3613196e-09,5.9116695e-11,6.3613196e-09,2.0714206e-11,6.3613196e-09,2.1149042e-11,6.3613196e-09,5.6931137e-11,6.3613196e-09,7.2631971e-11
6.4113196e-09,3.1818515e-12,6.4113196e-09,3.1918475e-12,6.4113196e-09,3.2861866e-12,6.4113196e-09,4.565356e-12,6.4113196e-09,1.9381003e-11,6.4113196e-09,1.3727231e-10,6.4113196e-09,1.3715539e-10,6.4113196e-09,1.3610519e-10,6.4113196e-09,1.2626963e-10,6.4113196e-09,1.0274138e-10,6.4113196e-09,1.2236845e-10,6.4113196e-09,1.2201985e-10,6.4113196e-09,1.1884906e-10,6.4113196e-09,9.1271215e-11,6.4113196e-09,2.642954e-10,6.4113196e-09,9.9689269e-11,6.4113196e-09,9.9301384e-11,6.4113196e-09,9.5836239e-11,6.4113196e-09,1.3014006e-10,6.4113196e-09,1.4892438e-10,6.4113196e-09,7.8814495e-11,6.4113196e-09,7.8463076e-11,6.4113196e-09,7.5395537e-11,6.4113196e-09,2.8704377e-10,6.4113196e-09,1.1335328e-10,6.4113196e-09,6.1051402e-11,6.4113196e-09,6.0743092e-11,6.4113196e-09,5.8280381e-11,6.4113196e-09,1.9087161e-10,6.4113196e-09,9.3110791e-11,6.4113196e-09,4.6006512e-11,6.4113196e-09,4.5739938e-11,6.4113196e-09,4.4368168e-11,6.4113196e-09,1.2032809e-10,6.4113196e-09,7.8146074e-11,6.4113196e-09,3.5509481e-11,6.4113196e-09,3.536382e-11,6.4113196e-09,4.3303602e-11,6.4113196e-09,9.5343781e-11,6.4113196e-09,6.7014546e-11,6.4113196e-09,2.6526139e-11,6.4113196e-09,2.6540898e-11,6.4113196e-09,4.5445268e-11,6.4113196e-09,8.1484671e-11,6.4113196e-09,5.8350287e-11,6.4113196e-09,1.9848309e-11,6.4113196e-09,2.0162799e-11,6.4113196e-09,5.2904871e-11,6.4113196e-09,7.1254937e-11
6.4613196e-09,2.7534119e-12,6.4613196e-09,2.7625396e-12,6.4613196e-09,2.8462012e-12,6.4613196e-09,3.9858153e-12,6.4613196e-09,1.7626619e-11,6.4613196e-09,1.3501361e-10,6.4613196e-09,1.3490546e-10,6.4613196e-09,1.3393312e-10,6.4613196e-09,1.2473658e-10,6.4613196e-09,1.0188628e-10,6.4613196e-09,1.2065462e-10,6.4613196e-09,1.2030975e-10,6.4613196e-09,1.1718311e-10,6.4613196e-09,9.0093532e-11,6.4613196e-09,2.6017078e-10,6.4613196e-09,9.824085e-11,6.4613196e-09,9.7854763e-11,6.4613196e-09,9.4409741e-11,6.4613196e-09,1.2445638e-10,6.4613196e-09,1.4765496e-10,6.4613196e-09,7.7470722e-11,6.4613196e-09,7.7121382e-11,6.4613196e-09,7.4071454e-11,6.4613196e-09,2.8215032e-10,6.4613196e-09,1.1209294e-10,6.4613196e-09,5.9847524e-11,6.4613196e-09,5.9541828e-11,6.4613196e-09,5.7071207e-11,6.4613196e-09,1.9008865e-10,6.4613196e-09,9.2008614e-11,6.4613196e-09,4.4964544e-11,6.4613196e-09,4.4700665e-11,6.4613196e-09,4.3197683e-11,6.4613196e-09,1.1884654e-10,6.4613196e-09,7.7200735e-11,6.4613196e-09,3.4580461e-11,6.4613196e-09,3.4417215e-11,6.4613196e-09,4.1136319e-11,6.4613196e-09,9.3716148e-11,6.4613196e-09,6.6179445e-11,6.4613196e-09,2.5689076e-11,6.4613196e-09,2.5656968e-11,6.4613196e-09,4.2440615e-11,6.4613196e-09,8.0004953e-11,6.4613196e-09,5.7606744e-11,6.4613196e-09,1.9053778e-11,6.4613196e-09,1.9269923e-11,6.4613196e-09,4.9154755e-11,6.4613196e-09,6.9930626e-11
6.5113196e-09,2.3783932e-12,6.5113196e-09,2.3863459e-12,6.5113196e-09,2.460211e-12,6.5113196e-09,3.4733762e-12,6.5113196e-09,1.6005786e-11,6.5113196e-09,1.327858e-10,6.5113196e-09,1.3268612e-10,6.5113196e-09,1.3179096e-10,6.5113196e-09,1.2322839e-10,6.5113196e-09,1.010416e-10,6.5113196e-09,1.1896729e-10,6.5113196e-09,1.1862779e-10,6.5113196e-09,1.1554412e-10,6.5113196e-09,8.8946203e-11,6.5113196e-09,2.5607562e-10,6.5113196e-09,9.6817111e-11,6.5113196e-09,9.6433281e-11,6.5113196e-09,9.3009164e-11,6.5113196e-09,1.1910576e-10,6.5113196e-09,1.4642613e-10,6.5113196e-09,7.6153337e-11,6.5113196e-09,7.5806138e-11,6.5113196e-09,7.2775984e-11,6.5113196e-09,2.7720595e-10,6.5113196e-09,1.1086448e-10,6.5113196e-09,5.8671548e-11,6.5113196e-09,5.8368651e-11,6.5113196e-09,5.5898427e-11,6.5113196e-09,1.8934392e-10,6.5113196e-09,9.0936008e-11,6.5113196e-09,4.3950597e-11,6.5113196e-09,4.368948e-11,6.5113196e-09,4.208655e-11,6.5113196e-09,1.174362e-10,6.5113196e-09,7.6280689e-11,6.5113196e-09,3.3685056e-11,6.5113196e-09,3.3508808e-11,6.5113196e-09,3.9153488e-11,6.5113196e-09,9.2146542e-11,6.5113196e-09,6.536767e-11,6.5113196e-09,2.4893433e-11,6.5113196e-09,2.4825598e-11,6.5113196e-09,3.9681388e-11,6.5113196e-09,7.857905e-11,6.5113196e-09,5.6884983e-11,6.5113196e-09,1.8318258e-11,6.5113196e-09,1.8455157e-11,6.5113196e-09,4.5666386e-11,6.5113196e-09,6.8655057e-11
6.5613196e-09,2.0503037e-12,6.5613196e-09,2.0574564e-12,6.5613196e-09,2.1228187e-12,6.5613196e-09,3.0212071e-12,6.5613196e-09,1.4511409e-11,6.5613196e-09,1.3058672e-10,6.5613196e-09,1.3049628e-10,6.5613196e-09,1.2967804e-10,6.5613196e-09,1.2174296e-10,6.5613196e-09,1.002082e-10,6.5613196e-09,1.1730701e-10,6.5613196e-09,1.1697211e-10,6.5613196e-09,1.1393334e-10,6.5613196e-09,8.7827103e-11,6.5613196e-09,2.5201189e-10,6.5613196e-09,9.5417767e-11,6.5613196e-09,9.5036146e-11,6.5613196e-09,9.1633406e-11,6.5613196e-09,1.1407167e-10,6.5613196e-09,1.4523608e-10,6.5613196e-09,7.4861925e-11,6.5613196e-09,7.4516966e-11,6.5613196e-09,7.150789e-11,6.5613196e-09,2.7221904e-10,6.5613196e-09,1.0966714e-10,6.5613196e-09,5.7522844e-11,6.5613196e-09,5.7222919e-11,6.5613196e-09,5.4760021e-11,6.5613196e-09,1.8863153e-10,6.5613196e-09,8.9891308e-11,6.5613196e-09,4.2963057e-11,6.5613196e-09,4.2705375e-11,6.5613196e-09,4.1027788e-11,6.5613196e-09,1.1609356e-10,6.5613196e-09,7.5384708e-11,6.5613196e-09,3.2820446e-11,6.5613196e-09,3.2634687e-11,6.5613196e-09,3.7336636e-11,6.5613196e-09,9.0632637e-11,6.5613196e-09,6.4578385e-11,6.5613196e-09,2.4134731e-11,6.5613196e-09,2.4039552e-11,6.5613196e-09,3.7148789e-11,6.5613196e-09,7.7204368e-11,6.5613196e-09,5.6183685e-11,6.5613196e-09,1.7633032e-11,6.5613196e-09,1.7706965e-11,6.5613196e-09,4.2427622e-11,6.5613196e-09,6.7427649e-11
6.6113196e-09,1.7642385e-12,6.6113196e-09,1.7705891e-12,6.6113196e-09,1.8282281e-12,6.6113196e-09,2.6229555e-12,6.6113196e-09,1.3136604e-11,6.6113196e-09,1.2841661e-10,6.6113196e-09,1.2833481e-10,6.6113196e-09,1.2759423e-10,6.6113196e-09,1.20279e-10,6.6113196e-09,9.9383938e-11,6.6113196e-09,1.1567304e-10,6.6113196e-09,1.1534241e-10,6.6113196e-09,1.1235026e-10,6.6113196e-09,8.6735262e-11,6.6113196e-09,2.4798296e-10,6.6113196e-09,9.4042128e-11,6.6113196e-09,9.366276e-11,6.6113196e-09,9.0282127e-11,6.6113196e-09,1.0933783e-10,6.6113196e-09,1.4408312e-10,6.6113196e-09,7.3595766e-11,6.6113196e-09,7.3253148e-11,6.6113196e-09,7.0266097e-11,6.6113196e-09,2.6719842e-10,6.6113196e-09,1.0849922e-10,6.6113196e-09,5.6400497e-11,6.6113196e-09,5.6103655e-11,6.6113196e-09,5.365335e-11,6.6113196e-09,1.8794633e-10,6.6113196e-09,8.8873397e-11,6.6113196e-09,4.2001536e-11,6.6113196e-09,4.1747163e-11,6.6113196e-09,4.0015593e-11,6.6113196e-09,1.1481654e-10,6.6113196e-09,7.4511864e-11,6.6113196e-09,3.1983858e-11,6.6113196e-09,3.1791773e-11,6.6113196e-09,3.5668579e-11,6.6113196e-09,8.9171777e-11,6.6113196e-09,6.3810467e-11,6.6113196e-09,2.340873e-11,6.6113196e-09,2.3292022e-11,6.6113196e-09,3.4825497e-11,6.6113196e-09,7.587858e-11,6.6113196e-09,5.5502608e-11,6.6113196e-09,1.699105e-11,6.6113196e-09,1.7013817e-11,6.6113196e-09,3.9423771e-11,6.6113196e-09,6.6244568e-11
6.6613196e-09,1.5156704e-12,6.6613196e-09,1.5209352e-12,6.6613196e-09,1.5717573e-12,6.6613196e-09,2.2732428e-12,6.6613196e-09,1.1873902e-11,6.6613196e-09,1.2627567e-10,6.6613196e-09,1.2620185e-10,6.6613196e-09,1.2553841e-10,6.6613196e-09,1.1883717e-10,6.6613196e-09,9.8570681e-11,6.6613196e-09,1.140646e-10,6.6613196e-09,1.1373851e-10,6.6613196e-09,1.1079172e-10,6.6613196e-09,8.5670867e-11,6.6613196e-09,2.4399099e-10,6.6613196e-09,9.2689814e-11,6.6613196e-09,9.2312694e-11,6.6613196e-09,8.8954778e-11,6.6613196e-09,1.0488854e-10,6.6613196e-09,1.4296564e-10,6.6613196e-09,7.2354212e-11,6.6613196e-09,7.2014291e-11,6.6613196e-09,6.9050909e-11,6.6613196e-09,2.6215219e-10,6.6613196e-09,1.0735938e-10,6.6613196e-09,5.5303653e-11,6.6613196e-09,5.5010228e-11,6.6613196e-09,5.2576803e-11,6.6613196e-09,1.872833e-10,6.6613196e-09,8.7881316e-11,6.6613196e-09,4.1064563e-11,6.6613196e-09,4.081385e-11,6.6613196e-09,3.904523e-11,6.6613196e-09,1.1360207e-10,6.6613196e-09,7.3661022e-11,6.6613196e-09,3.117294e-11,6.6613196e-09,3.0977093e-11,6.6613196e-09,3.4134778e-11,6.6613196e-09,8.7761934e-11,6.6613196e-09,6.3062743e-11,6.6613196e-09,2.2712029e-11,6.6613196e-09,2.2579428e-11,6.6613196e-09,3.2694242e-11,6.6613196e-09,7.4599271e-11,6.6613196e-09,5.4839989e-11,6.6613196e-09,1.6384769e-11,6.6613196e-09,1.6368967e-11,6.6613196e-09,3.6641714e-11,6.6613196e-09,6.5103713e-11
6.7113196e-09,1.299553e-12,6.7113196e-09,1.3041546e-12,6.7113196e-09,1.3488739e-12,6.7113196e-09,1.966847e-12,6.7113196e-09,1.0716311e-11,6.7113196e-09,1.2416231e-10,6.7113196e-09,1.2409722e-10,6.7113196e-09,1.2350956e-10,6.7113196e-09,1.1741594e-10,6.7113196e-09,9.7766837e-11,6.7113196e-09,1.1248127e-10,6.7113196e-09,1.1216064e-10,6.7113196e-09,1.0926011e-10,6.7113196e-09,8.46315e-11,6.7113196e-09,2.400371e-10,6.7113196e-09,9.135997e-11,6.7113196e-09,9.0985277e-11,6.7113196e-09,8.7650779e-11,6.7113196e-09,1.0070792e-10,6.7113196e-09,1.4188178e-10,6.7113196e-09,7.1137388e-11,6.7113196e-09,7.079992e-11,6.7113196e-09,6.7861071e-11,6.7113196e-09,2.5708932e-10,6.7113196e-09,1.0624688e-10,6.7113196e-09,5.4232072e-11,6.7113196e-09,5.3942035e-11,6.7113196e-09,5.1528735e-11,6.7113196e-09,1.8663765e-10,6.7113196e-09,8.6913814e-11,6.7113196e-09,4.0151955e-11,6.7113196e-09,3.9904674e-11,6.7113196e-09,3.8112715e-11,6.7113196e-09,1.1244752e-10,6.7113196e-09,7.2831459e-11,6.7113196e-09,3.0386575e-11,6.7113196e-09,3.0188334e-11,6.7113196e-09,3.2720869e-11,6.7113196e-09,8.6400942e-11,6.7113196e-09,6.2334507e-11,6.7113196e-09,2.2041121e-11,6.7113196e-09,2.1897484e-11,6.7113196e-09,3.0739661e-11,6.7113196e-09,7.3364351e-11,6.7113196e-09,5.4195252e-11,6.7113196e-09,1.5811272e-11,6.7113196e-09,1.5764758e-11,6.7113196e-09,3.4068128e-11,6.7113196e-09,6.4003738e-11
6.7613196e-09,1.1125679e-12,6.7613196e-09,1.1166696e-12,6.7613196e-09,1.1555548e-12,6.7613196e-09,1.6990955e-12,6.7613196e-09,9.6572409e-12,6.7613196e-09,1.2207647e-10,6.7613196e-09,1.2201975e-10,6.7613196e-09,1.2150792e-10,6.7613196e-09,1.1601572e-10,6.7613196e-09,9.6971916e-11,6.7613196e-09,1.1092181e-10,6.7613196e-09,1.1060644e-10,6.7613196e-09,1.0775325e-10,6.7613196e-09,8.3617354e-11,6.7613196e-09,2.361249e-10,6.7613196e-09,9.0052456e-11,6.7613196e-09,8.9680191e-11,6.7613196e-09,8.6369816e-11,6.7613196e-09,9.6781109e-11,6.7613196e-09,1.4083037e-10,6.7613196e-09,6.9944094e-11,6.7613196e-09,6.9609399e-11,6.7613196e-09,6.6695685e-11,6.7613196e-09,2.5201639e-10,6.7613196e-09,1.0516057e-10,6.7613196e-09,5.3184917e-11,6.7613196e-09,5.2897983e-11,6.7613196e-09,5.0507946e-11,6.7613196e-09,1.8600531e-10,6.7613196e-09,8.5969981e-11,6.7613196e-09,3.9262618e-11,6.7613196e-09,3.9019061e-11,6.7613196e-09,3.7214205e-11,6.7613196e-09,1.1135062e-10,6.7613196e-09,7.2022164e-11,6.7613196e-09,2.9623011e-11,6.7613196e-09,2.9423903e-11,6.7613196e-09,3.1414581e-11,6.7613196e-09,8.5086851e-11,6.7613196e-09,6.1624942e-11,6.7613196e-09,2.1394831e-11,6.7613196e-09,2.1243096e-11,6.7613196e-09,2.8946382e-11,6.7613196e-09,7.2171692e-11,6.7613196e-09,5.3567715e-11,6.7613196e-09,1.5265668e-11,6.7613196e-09,1.5195822e-11,6.7613196e-09,3.1688809e-11,6.7613196e-09,6.2942078e-11
